dia,m,prec,tmax,tmed,tmin,urmax,urmed,urmin,dirvent,velvent,rajada
14/04/2022,04,0,22.626,21.907,21.363,77.004,73.262,69.285,131.715,6.904,12.84
14/04/2022,04,0,22.978,22.271,21.445,72.498,69.558,65.943,140.358,5.68,11.048
14/04/2022,04,0,23.376,22.784,22.369,72.974,68.523,66.471,164.355,4.614,10.152
14/04/2022,04,0,22.837,22.275,21.573,72.654,69.22,66.515,142.529,5.425,10.152
14/04/2022,04,0,21.843,21.337,20.78,73.237,71.125,68.355,145.378,5.105,11.048
14/04/2022,04,0,20.836,20.219,19.76,69.893,67.52,65.271,146.581,6.232,13.138
14/04/2022,04,0,19.888,19.687,19.394,68.465,64.4,60.63,156.317,8.426,14.93
14/04/2022,04,0,19.619,18.938,18.487,65.49,63.628,60.381,156.68,4.528,12.541
14/04/2022,04,0,18.687,18.214,17.75,70.228,67.981,64.887,150.949,3.786,7.166
14/04/2022,04,0,17.779,17.45,17.114,71.776,70.604,69.527,145.436,2.596,5.673
15/04/2022,04,0,17.341,17.038,16.676,71.422,70.07,68.909,122.082,1.884,4.778
15/04/2022,04,0,16.746,15.564,14.182,81.776,75.329,70.824,94.173,0.105,2.389
15/04/2022,04,0,15.317,14.823,14.452,79.093,76.827,74.006,68.322,0.529,2.09
15/04/2022,04,0,14.708,13.59,12.668,85.873,82.308,76.299,142.843,0.332,2.09
15/04/2022,04,0,15.175,14.078,12.684,85.864,79.182,73.575,88.067,0.959,2.389
15/04/2022,04,0,15.669,15.328,14.609,76.034,72.486,71.369,83.568,1.237,4.18
15/04/2022,04,0,15.498,14.919,14,77.988,73.939,70.891,88.115,1.014,3.285
15/04/2022,04,0,14,13.272,12.852,83.419,81.624,77.824,92.11,0.085,2.09
15/04/2022,04,0,14.553,13.627,12.27,88,81.694,77.463,50.79,0.332,2.09
15/04/2022,04,0,17.565,15.874,14.014,88.944,77.65,67.547,26.913,0.603,2.389
15/04/2022,04,0,19.493,18.493,17.552,69.213,65.324,58.895,48.951,1.158,2.687
15/04/2022,04,0,20.569,19.996,19.477,62.543,57.072,51.706,27.406,1.645,3.882
15/04/2022,04,0,22.158,21.285,20.468,53.885,50.967,48.227,43.847,1.965,3.882
15/04/2022,04,0,23.675,22.796,21.998,54.441,49.718,46.398,115.742,2.203,7.166
15/04/2022,04,0,24.409,23.824,23.459,53.762,49.83,47.495,144.583,4.893,9.555
15/04/2022,04,0,24.241,23.843,23.333,63.842,55.281,51.317,146.605,5.743,10.75
15/04/2022,04,0,23.688,22.035,20.724,79.211,73.673,62.29,172.092,5.077,10.451
15/04/2022,04,0,21.079,20.752,20.412,77.038,72.575,69.742,160.051,6.568,11.944
15/04/2022,04,0,20.895,20.354,19.83,76.752,74.619,72.343,139.439,5.118,11.048
15/04/2022,04,0,19.902,19.28,18.671,77.549,76.869,75.48,154.789,4.365,9.854
15/04/2022,04,0,19.365,19.066,18.756,77.372,74.399,72.458,160.697,6.223,12.84
15/04/2022,04,0,19.165,19.003,18.644,73.072,71.982,71.158,132.005,4.861,10.75
15/04/2022,04,0,19.181,18.935,18.615,71.473,69.115,68.351,134.233,5.298,10.451
15/04/2022,04,0,18.77,18.546,18.345,72.898,70.479,69.317,139.075,3.864,6.569
16/04/2022,04,0,18.73,18.322,17.904,76.136,73.479,72.019,136.901,3.582,7.166
16/04/2022,04,0,17.963,17.62,16.858,78.574,76.925,75.924,116.164,1.461,4.778
16/04/2022,04,0,16.874,16.419,15.968,82.975,81.672,78.588,59.624,0.366,2.687
16/04/2022,04,0,16.874,16.227,15.656,86.143,83.762,81.019,77.833,1.014,2.389
16/04/2022,04,0,16.348,15.986,15.613,86.884,84.591,82.54,58.833,0.355,2.389
16/04/2022,04,0,18.5,17.289,15.656,88.247,80.608,74.691,125.962,2.422,6.868
16/04/2022,04,0,18.513,18.108,16.986,80.74,76.325,74.894,120.631,1.622,6.569
16/04/2022,04,0,17.029,15.96,15.018,89.932,86.179,80.749,24.771,0.155,2.09
16/04/2022,04,0,17.015,15.955,14.89,89.776,85.987,80.671,50.04,0.744,2.687
16/04/2022,04,0,18.43,17.101,16.321,88.064,86.218,82.575,47.394,0.971,2.687
16/04/2022,04,0,20.655,19.424,18.401,85.629,79.956,72.12,116.504,1.238,3.285
16/04/2022,04,0,22.34,21.249,20.569,74.033,70.266,65.961,127.083,1.759,6.271
16/04/2022,04,0,22.767,22.181,21.803,69.735,66.773,64.332,168.941,3.965,8.659
16/04/2022,04,0,22.27,21.949,21.675,70.347,67.992,64.528,167.789,4.246,8.062
16/04/2022,04,0,23.304,22.591,22.129,68.754,66.467,64.296,164.082,3.955,8.958
16/04/2022,04,0,23.475,22.918,22.468,73.318,69.429,63.898,183.978,3.825,7.465
16/04/2022,04,0,23.403,22.878,22.369,72.143,68.697,65.229,165.508,3.4,9.555
16/04/2022,04,0,23.261,22.685,21.646,71.734,67.577,64.599,152.981,4.922,9.854
16/04/2022,04,0,21.942,21.247,20.738,73.661,71.494,69.14,161.528,4.529,9.257
16/04/2022,04,0,20.823,20.276,19.974,73.977,72.975,71.615,153.808,5.695,9.555
16/04/2022,04,0,20.257,20.09,19.816,74.155,72.558,71.351,152.396,6.624,11.645
16/04/2022,04,0,19.902,19.543,19.208,74.912,74.293,73.63,145.946,4.371,8.659
16/04/2022,04,0,19.437,19.157,18.471,76.47,74.233,73.496,117.188,2.874,6.271
16/04/2022,04,0,19.194,18.406,17.723,79.348,76.844,74.041,121.27,1.991,6.868
17/04/2022,04,0,19.082,18.648,18.19,77.77,76.352,74.375,121.259,3.038,5.375
17/04/2022,04,0,18.217,17.554,16.943,85.969,81.523,77.636,59.418,0.789,2.687
17/04/2022,04,0,18.035,17.786,17.256,85.738,83.83,81.652,8.033,1.162,2.687
17/04/2022,04,0,18.091,17.844,17.637,83.559,82.99,82.311,35.333,1.596,3.882
17/04/2022,04,0,18.091,17.73,17.127,84.164,82.789,82.021,61.704,0.888,3.285
17/04/2022,04,0,17.154,16.715,16.519,88.976,87.258,84.177,42.348,0.029,1.493
17/04/2022,04,0,17.581,17.414,17.085,87.731,86.503,85.355,64.339,0.498,2.389
17/04/2022,04,0,17.469,17.352,17.285,91.508,89.589,87.209,295.777,0.082,1.493
17/04/2022,04,0,18.414,17.787,17.154,92.19,88.54,85.04,301.688,0.555,2.687
17/04/2022,04,0,19.352,18.962,18.414,89.132,85.216,81.884,202.738,1.619,3.285
17/04/2022,04,0,19.394,18.938,18.5,92.222,89.846,86.453,242.061,1.095,3.583
17/04/2022,04,0,20.27,19.536,18.855,92.024,89.311,82.284,321.567,0.708,3.285
17/04/2022,04,0,20.767,20.442,20.257,84.385,82.258,80.737,93.112,2.074,3.583
17/04/2022,04,0,21.56,21.011,20.569,86.019,83.312,79.252,54.171,2.413,3.882
17/04/2022,04,0,21.899,21.615,21.405,82.676,79.898,77.531,78.386,2.047,4.479
17/04/2022,04,0,22.537,22.193,21.731,79.536,77.403,75.37,96.599,2.157,3.882
17/04/2022,04,0,22.412,22.258,22.158,78.146,73.802,72.298,115.189,2.487,4.479
17/04/2022,04,0,22.383,22.196,21.942,77.311,74.724,72.462,118.546,1.585,3.285
17/04/2022,04,0,22.057,21.877,21.544,77.352,74.855,70.37,164.192,0.825,2.986
17/04/2022,04,0,21.573,20.891,19.902,80.936,79.217,77.238,169.138,0.347,2.09
17/04/2022,04,0,19.902,19.064,18.471,83.678,81.999,80.213,164.976,0.293,2.389
17/04/2022,04,0,18.5,17.763,16.999,88.4,86.029,83.564,0,0,0
17/04/2022,04,0,16.999,15.833,15.189,95.109,92.108,88.38,0,0,0
17/04/2022,04,0,15.458,15.049,14.679,97.521,96.106,94.937,0,0,0
18/04/2022,04,0,16.93,16.566,15.458,98.162,97.173,96.237,10.494,0.473,1.792
18/04/2022,04,0,17.071,16.735,16.476,96.626,96.293,95.829,64.431,0.22,1.792
18/04/2022,04,0,17.17,16.881,16.39,95.852,94.449,93.792,51.555,0.071,1.493
18/04/2022,04,0,16.462,15.965,15.245,96.461,94.841,93.568,41.764,0.168,1.792
18/04/2022,04,0,15.755,15.277,14.452,96.771,95.946,94.9,0.471,0.017,1.194
18/04/2022,04,0,14.58,13.846,13.49,98.185,97.219,95.999,0,0,0
18/04/2022,04,0,14.988,13.86,13.063,99.609,98.79,97.984,22.027,0.058,1.194
18/04/2022,04,0,13.53,12.961,12.369,99.577,99.179,98.661,0,0,0
18/04/2022,04,0,14.04,13.021,12.556,100,99.739,99.243,0,0,0
18/04/2022,04,0,18.035,16.2,14.04,100,99.929,99.02,27.147,0.154,1.792
18/04/2022,04,0,20.073,19.324,18.019,99.006,91.367,86.559,44.239,0.854,2.687
18/04/2022,04,0,23.333,20.828,19.592,88.725,85.107,77.592,38.273,0.561,2.389
18/04/2022,04,0,24.086,23.143,22.452,79.769,76.642,72.045,136.079,0.79,3.882
18/04/2022,04,0,23.659,23.273,22.767,76.539,72.567,70.687,225.211,1.916,3.882
18/04/2022,04,0,24.113,23.56,23.093,74.082,69.645,65.922,237.004,1.87,4.18
18/04/2022,04,0,24.508,23.695,23.261,71.784,68.864,65.865,224.072,2.155,4.479
18/04/2022,04,0,23.475,23.05,22.837,74.998,72.251,66.727,225.748,1.976,5.375
18/04/2022,04,0,23.445,23.105,22.935,74.555,72.745,71.314,224.524,0.819,2.986
18/04/2022,04,0,23.149,22.621,22.057,76.963,74.329,71.827,268.04,0.072,1.194
18/04/2022,04,0,22.142,20.704,19.563,91.044,86.373,76.232,0,0,0
18/04/2022,04,0,19.605,19.166,18.657,94.276,92.8,91.081,0,0,0
18/04/2022,04,0,18.687,18.205,17.469,95.461,95.044,94.264,0,0,0
18/04/2022,04,0,17.763,17.451,17.242,97.16,96.426,95.104,72.256,0.168,1.792
18/04/2022,04,0,18.118,17.675,17.085,96.551,94.653,93.406,62.985,0.142,1.792
19/04/2022,04,0,17.75,17.56,17.183,96.025,94.521,93.344,22.379,0.283,1.792
19/04/2022,04,0,17.229,17.021,16.788,95.347,94.807,93.925,35.114,0.324,1.792
19/04/2022,04,0,17.453,17.172,16.42,95.165,94.619,94.168,0,0,0
19/04/2022,04,0,16.689,16.15,15.498,97.724,96.498,94.744,0,0,0
19/04/2022,04,0,16.15,15.874,15.442,98.185,97.563,96.789,29.113,0.127,2.389
19/04/2022,04,0,16.179,15.219,14.182,97.375,96.111,94.685,0,0,0
19/04/2022,04,0,14.567,14.103,13.418,98.768,98.257,97.308,203.81,0.01,0.896
19/04/2022,04,0,14.366,13.681,13.263,99.906,99.404,98.768,0,0,0
19/04/2022,04,0,14.465,13.856,13.418,100,99.938,99.641,228.426,0.104,1.493
19/04/2022,04,0,18.756,16.683,14.465,100,99.874,97.006,8.936,0.249,2.687
19/04/2022,04,0,21.662,20.397,18.756,96.964,84.565,79.124,23.858,0.873,2.687
19/04/2022,04,0,24.169,22.953,21.632,80.132,73.735,67.917,335.126,1.011,4.479
19/04/2022,04,0,24.794,24.384,23.873,71.96,66.666,63.242,316.057,1.43,3.285
19/04/2022,04,0,25.883,25.17,24.524,70.527,65.877,60.953,110.098,1.228,3.285
19/04/2022,04,0,25.728,24.989,24.054,71.895,68.597,62.099,213.8,2.842,5.673
19/04/2022,04,0,24.765,24.196,23.277,74.445,72.416,69.959,217.425,3.608,6.569
19/04/2022,04,0,24.666,24.164,23.558,76.221,73.851,71.863,231.79,3.523,6.569
19/04/2022,04,0,24.169,23.345,22.949,77.668,75.758,72.736,227.861,2.411,5.076
19/04/2022,04,0,23.702,22.821,22.284,83.262,78.857,71.259,207.116,1.334,2.986
19/04/2022,04,0,22.313,21.529,20.511,90.24,86.64,82.664,197.053,0.053,2.389
19/04/2022,04,0,20.524,19.502,18.569,94.963,92.691,90.226,0,0,0
19/04/2022,04,0,18.687,18.266,17.904,98.048,96.353,94.95,109.924,0.019,1.194
19/04/2022,04,0,18.828,18.261,17.154,98.007,97.036,96.108,126.491,0.269,2.09
19/04/2022,04,0,17.17,16.773,16.377,98.46,97.306,96.246,0,0,0
20/04/2022,04,0,17.595,16.804,16.081,99.913,99.073,98.185,39.459,0.113,1.493
20/04/2022,04,0,17.75,17.478,17.298,99.668,99.158,98.246,16.388,0.3,2.09
20/04/2022,04,0,17.693,16.529,15.442,98.26,97.479,96.62,25.043,0.072,1.493
20/04/2022,04,0,16.732,15.921,15.218,99.458,98.675,97.569,43.664,0.163,1.792
20/04/2022,04,0,16.476,16.297,16.081,99.38,98.817,98.098,35.596,0.033,1.493
20/04/2022,04,0,16.39,15.794,15.261,98.544,97.73,96.588,15.512,0.212,2.389
20/04/2022,04,0,16.503,16.296,16.011,98.117,96.545,95.759,36.503,1.329,2.687
20/04/2022,04,0,16.249,15.921,15.245,95.921,95.202,94.035,45.584,0.669,2.09
20/04/2022,04,0,15.245,14.449,13.728,98.249,96.431,94.303,0,0,0
20/04/2022,04,0,18.601,16.988,14.932,98.963,96.313,90.266,25.244,0.746,2.986
20/04/2022,04,0,20.313,19.467,18.513,90.29,88.967,86.166,29.406,1.493,2.687
20/04/2022,04,0,22.837,21.447,20.3,86.617,83.025,78.167,51.258,0.589,2.389
20/04/2022,04,0,25.077,23.882,22.85,80.205,75.584,71.134,130.141,0.421,4.18
20/04/2022,04,0,25.005,23.515,22.612,80.155,76.912,72.005,227.084,1.52,3.583
20/04/2022,04,0,24.652,24.32,23.942,79.111,75.978,72.956,234.23,2.605,5.375
20/04/2022,04,0,24.439,24.096,23.787,79.911,77.294,75.443,223.06,2.913,5.673
20/04/2022,04,0,24.383,23.971,23.501,81.216,78.123,75.193,223.002,2.95,5.972
20/04/2022,04,0,23.702,23.367,23.034,82.259,80.219,78.081,221.223,3.147,5.375
20/04/2022,04,0,23.106,22.665,22.073,83.042,81.359,79.595,216.456,2.489,4.479
20/04/2022,04,0,22.1,20.993,20.214,89.584,86.153,83.033,219.581,0.82,2.986
20/04/2022,04,0,20.284,19.511,18.615,93.868,91.303,89.375,219.1,0.177,1.194
20/04/2022,04,0,19.237,18.796,18.401,96.15,95.158,93.319,0,0,0
20/04/2022,04,0,19.576,19.311,19.01,96.153,95.624,95.063,0,0,0
20/04/2022,04,0,19.01,18.26,17.539,97.376,96.473,95.04,0,0,0
21/04/2022,04,0,17.637,17.289,16.844,98.785,98.061,97.161,0,0,0
21/04/2022,04,0,17.595,17.064,16.802,99.851,99.281,98.654,0,0,0
21/04/2022,04,0,17.581,17.015,16.462,99.865,99.656,99.418,0,0,0
21/04/2022,04,0,16.548,16.08,15.627,100,99.883,99.482,0,0,0
21/04/2022,04,0,16.222,15.661,15.175,100,99.999,99.945,0,0,0
21/04/2022,04,0,17.75,15.912,15.159,100,100,100,352.625,0.058,1.792
21/04/2022,04,0,18.543,18.19,17.736,100,100,100,11.218,1.148,2.687
21/04/2022,04,0,18.687,18.222,17.835,100,99.578,98.3,24.681,1.171,2.986
21/04/2022,04,0,18.7,18.207,17.891,98.739,97.828,96.415,23.552,0.791,2.986
21/04/2022,04,0,20.201,19.628,18.671,97.64,94.69,90.963,27.639,1.847,3.882
21/04/2022,04,0,21.774,20.684,19.915,91.717,87.88,83.285,31.425,2.081,3.882
21/04/2022,04,0,23.29,22.517,21.744,85.369,78.904,73.594,348.001,2.564,4.18
21/04/2022,04,0,24.567,23.908,23.234,75.71,71.745,65.398,341.35,2.998,5.076
21/04/2022,04,0,25.077,24.818,24.439,70.992,67.236,63.326,350.593,3.661,6.271
21/04/2022,04,0,25.969,25.458,24.975,70.083,67.492,64.937,351.577,3.976,7.166
21/04/2022,04,0,26.522,26.214,25.814,70.077,67.279,64.551,341.352,3.544,6.271
21/04/2022,04,0,26.466,25.942,25.646,71.131,68.303,65.34,338.552,3.689,6.271
21/04/2022,04,0,25.926,24.994,24.129,78.448,74.665,69.163,332.794,3.299,6.271
21/04/2022,04,0,24.129,23.564,23.149,83.327,81.281,78.48,340.4,3.649,6.868
21/04/2022,04,0,23.205,22.989,22.724,84.98,84.075,83.163,346.46,1.994,5.375
21/04/2022,04,0,22.906,22.689,22.468,86.134,85.099,84.046,349.923,2.372,5.673
21/04/2022,04,0,22.639,22.471,22.284,88.114,87.021,85.889,341.019,1.607,3.882
21/04/2022,04,0,22.511,22.403,22.313,88.261,87.957,87.672,351.588,1.798,4.479
21/04/2022,04,0,22.57,22.484,22.353,89.483,88.181,87.579,356.853,3.26,6.271
22/04/2022,04,0,22.537,22.116,21.718,92.01,89.877,87.258,8.495,2.964,6.569
22/04/2022,04,0,21.942,21.802,21.632,92.985,92.007,91.277,14.639,2.269,4.18
22/04/2022,04,0,21.83,21.685,21.504,93.545,92.232,89.671,357.176,2.41,5.076
22/04/2022,04,0,22.682,21.907,21.461,91.297,87.663,81.316,25.317,2.957,6.569
22/04/2022,04,0,21.76,20.416,19.563,94.25,91.821,88.253,87.383,0.202,2.389
22/04/2022,04,0,20.569,20.033,19.731,94.198,90.447,87.428,28.396,0.004,0.896
22/04/2022,04,0,19.774,18.758,18.177,94.996,93.362,89.924,98.993,0.075,1.493
22/04/2022,04,0,18.556,18.173,17.664,95.353,93.843,92.231,245.116,0.043,1.493
22/04/2022,04,0,18.161,17.577,17.17,96.606,95.016,93.562,53.681,0.006,1.194
22/04/2022,04,0,19.549,18.728,17.397,96.839,95.98,95.461,0,0,0
22/04/2022,04,0,21.787,20.508,19.52,96.331,92.555,86.608,64.222,0.002,1.194
22/04/2022,04,0,24.054,22.831,21.787,88.174,81.491,75.658,64.039,0.595,2.986
22/04/2022,04,0,25.403,24.752,24.011,78.04,73.783,70.069,11.408,1.255,3.285
22/04/2022,04,0,26.596,25.945,25.018,76.543,67.498,60.244,14.21,1.658,3.583
22/04/2022,04,0,27.587,27.157,26.479,64.162,56.186,50.897,347.717,2.236,4.479
22/04/2022,04,0,27.331,26.547,25.899,61.893,58.831,53.553,344.883,3.113,5.375
22/04/2022,04,0,25.926,25.682,25.36,65.317,61.655,57.503,347.84,2.846,4.778
22/04/2022,04,0,25.488,24.931,24.508,72.054,68.093,62.459,330.603,2.174,4.18
22/04/2022,04,0,24.567,24.148,23.347,80.361,74.856,71.647,357.344,0.4,2.09
22/04/2022,04,0,23.619,23.288,22.794,80.494,79.435,77.402,348.78,1.697,3.882
22/04/2022,04,0,22.837,22.375,21.675,85.044,82.328,79.989,20.056,0.835,4.18
22/04/2022,04,0,22.935,21.951,20.852,89.864,86.389,81.057,9.172,1.396,5.076
22/04/2022,04,0,22.922,22.501,21.859,87.754,85.336,82.851,30.143,2.18,5.972
22/04/2022,04,0.2,22.551,22.053,21.718,88.596,84.441,80.022,25.552,3.539,7.465
23/04/2022,04,2.2,22.041,20.857,20.326,92.304,88.587,81.945,27.722,2.291,7.465
23/04/2022,04,0.4,20.468,20.113,19.945,92.483,91.458,90.275,332.744,2.913,5.673
23/04/2022,04,0,20.553,20.244,19.859,93.214,89.433,85.835,350.016,2.811,5.673
23/04/2022,04,0.2,20.383,20.014,19.747,92.436,90.937,87.814,5.142,3.552,7.764
23/04/2022,04,0.2,19.803,19.662,19.52,92.61,91.884,90.147,343.972,3.117,8.958
23/04/2022,04,0,21.034,20.616,19.592,90.089,82.224,78.661,2.126,3.8,8.062
23/04/2022,04,0,22.041,21.269,20.511,81.464,75.889,71.441,5.516,5.212,12.243
23/04/2022,04,0,21.998,21.177,20.54,80.561,76.731,71.587,8.566,4.694,10.451
23/04/2022,04,0,20.965,20.509,20.145,83.312,80.534,76.926,23.858,4.321,8.958
23/04/2022,04,0,21.504,21.014,20.569,80.09,77.312,75.005,44.978,4.758,8.361
23/04/2022,04,0,22.626,21.596,21.093,77.677,75.778,71.543,6.85,3.069,6.868
23/04/2022,04,0,24.284,23.327,22.583,71.857,67.799,65.079,356.623,4.739,7.465
23/04/2022,04,0,25.304,24.716,24.142,68.494,66.305,63.468,0.215,2.37,5.375
23/04/2022,04,0,26.38,25.78,25.048,73.145,65.295,59.742,180.53,1.762,5.673
23/04/2022,04,0,25.459,24.84,24.396,80.975,77.437,69.591,198.074,3.771,6.569
23/04/2022,04,0,24.879,24.049,22.626,83.624,80.2,77.201,188.3,4.109,8.062
23/04/2022,04,0,23.165,22.762,22.228,84.17,81.706,79.05,189.076,4.381,7.465
23/04/2022,04,0,22.284,21.994,21.718,82.69,81.641,80.434,188.876,3.582,8.361
23/04/2022,04,0,22.116,21.706,21.488,81.702,80.769,79.682,183.024,3.306,7.764
23/04/2022,04,0,21.544,21.34,21.152,80.476,79.691,78.986,169.689,3.331,7.166
23/04/2022,04,0,21.165,20.933,20.754,80.833,80.182,79.375,170.808,1.918,4.479
23/04/2022,04,0,21.05,20.923,20.78,80.524,78.931,77.064,155.951,1.167,4.18
23/04/2022,04,0,21.093,20.981,20.78,77.938,76.267,74.221,169.145,0.768,3.583
23/04/2022,04,0,21.007,20.865,20.698,76.827,74.51,73.089,177.581,0.785,2.687
24/04/2022,04,0,20.754,20.533,20.369,77.898,76.326,74.747,125.874,0.691,2.986
24/04/2022,04,0,20.698,20.407,20.089,79.403,77.184,74.77,79.567,0.316,2.389
24/04/2022,04,0,20.754,20.26,19.082,84.28,77.693,74.508,89.779,0.76,2.986
24/04/2022,04,0,19.082,18.08,17.298,95.567,91.323,84.303,0,0,0
24/04/2022,04,0,17.37,16.701,16.025,97.746,96.38,95.152,0,0,0
24/04/2022,04,0,16.604,16.126,15.669,99.111,98.302,97.372,0,0,0
24/04/2022,04,0,16.93,16.595,16.278,99.682,99.231,99.011,0,0,0
24/04/2022,04,0,16.519,16.174,15.811,100,99.608,99.162,0,0,0
24/04/2022,04,0,16.732,16.11,15.64,100,99.919,99.348,43.984,0,0.299
24/04/2022,04,0,19.902,18.165,16.633,100,96.46,85.793,26.176,1.085,3.285
24/04/2022,04,0,21.419,20.569,19.816,86.393,83.549,80.164,27.818,2.015,3.882
24/04/2022,04,0,22.524,22.001,21.221,80.73,77.557,74.837,20.938,2.223,3.882
24/04/2022,04,0,24.073,23.225,22.412,76.816,75.01,73.034,12.428,2.468,4.479
24/04/2022,04,0,24.85,24.357,23.731,76.182,73.305,71.699,337.182,3.368,5.972
24/04/2022,04,0,25.672,25.063,24.567,75.696,72.736,70.91,347.611,3.446,5.972
24/04/2022,04,0,25.646,25.419,25.149,75.558,72.648,71.01,325.806,3.596,5.972
24/04/2022,04,0,25.502,25.241,25.005,75.022,73.34,71.857,320.975,3.968,6.569
24/04/2022,04,0,25.373,24.889,24.495,75.317,73.869,72.706,325.702,4.243,6.569
24/04/2022,04,0,24.596,24.024,23.432,78.681,76.801,74.54,327.866,3.57,6.271
24/04/2022,04,0,23.475,22.554,21.744,83.611,81.216,78.602,311.964,1.877,4.479
24/04/2022,04,0,21.843,21.201,20.754,87.187,85.439,83.35,307.912,0.393,2.687
24/04/2022,04,0,21.688,21.466,21.264,86.358,85.712,85.021,322.217,1.478,3.882
24/04/2022,04,0,21.803,21.312,21.063,88.683,87.103,85.525,323.189,1.743,4.778
24/04/2022,04,0,22.257,22.064,21.744,86.697,85.562,84.765,336.904,2.466,4.778
25/04/2022,04,0,22.353,22.214,22.129,86.407,85.812,84.992,327.166,2.825,5.673
25/04/2022,04,0,22.369,22.27,22.129,86.253,85.798,85.365,328.933,2.536,5.076
25/04/2022,04,0,22.524,22.355,22.241,86.228,86.006,85.748,328.98,2.714,5.076
25/04/2022,04,0,22.596,22.22,21.958,88.371,87.197,85.593,328.744,2.408,4.778
25/04/2022,04,0,22.353,22.272,22.158,88.389,87.736,87.24,331.904,2.872,5.673
25/04/2022,04,0,22.612,22.372,22.129,88.587,88.184,87.782,339.396,3.572,7.764
25/04/2022,04,0,22.626,22.393,22.129,91.082,89.578,88.101,358.754,3.793,6.569
25/04/2022,04,0,22.353,22.174,22.027,91.586,90.869,89.996,4.19,3.785,6.868
25/04/2022,04,0,22.626,22.254,22.086,91.822,91.255,90.733,1.804,3.453,6.868
25/04/2022,04,0,23.59,22.782,22.537,91.256,90.203,86.901,353.899,4.316,8.361
25/04/2022,04,0,24.481,23.953,23.59,86.861,84.92,82.233,345.866,5.728,9.257
25/04/2022,04,0,25.176,24.717,24.311,83.669,81.568,79.037,351.114,6.419,11.347
25/04/2022,04,0,25.998,25.448,25.048,79.861,77.544,75.527,344.474,6.034,10.152
25/04/2022,04,0,26.169,25.775,25.472,79.304,77.589,75.841,350.579,6.118,10.451
25/04/2022,04,0,26.495,26.055,25.646,79.258,77.521,75.956,347.308,6.03,9.854
25/04/2022,04,0,26.07,25.872,25.63,79.838,78.273,76.823,346.557,6.026,9.854
25/04/2022,04,0,26.182,25.881,25.59,80.173,78.878,77.331,335.728,5.726,10.152
25/04/2022,04,0,25.843,25.167,24.508,83.459,81.25,78.263,331.502,5.612,9.257
25/04/2022,04,0,24.975,24.495,23.929,85.108,83.437,81.959,333.065,5.127,9.257
25/04/2022,04,0,23.942,23.543,23.205,89.254,87.474,85.127,329.641,5.353,10.152
25/04/2022,04,0,23.304,23.201,23.093,89.929,89.466,88.816,328.173,4.702,8.958
25/04/2022,04,0,23.389,23.289,23.192,89.652,89.171,88.633,324.955,4.681,7.465
25/04/2022,04,0,23.403,23.326,23.261,89.854,89.461,89.135,331.525,4.224,7.465
25/04/2022,04,0,23.419,23.358,23.221,90.376,89.608,89.15,0,4.396,8.062
26/04/2022,04,0,23.376,23.252,23.165,92.271,91.239,90.339,350.106,5.394,8.958
26/04/2022,04,0,23.333,23.24,23.165,92.449,92.023,91.522,344.01,4.323,7.166
26/04/2022,04,0,23.333,23.197,23.021,93.662,92.58,91.479,356.261,4.428,8.361
26/04/2022,04,0,23.066,22.965,22.879,94.497,94.127,93.562,356.157,4.389,7.166
26/04/2022,04,0,23.066,22.949,22.866,94.734,94.279,93.722,357.617,4.05,6.271
26/04/2022,04,0,23.08,22.871,22.711,94.683,94.309,93.635,355.912,3.86,6.569
26/04/2022,04,0,22.837,22.721,22.596,94.518,94.188,93.893,350.948,3.339,5.972
26/04/2022,04,0,22.711,22.292,21.32,96.15,95.144,94.296,348.825,0.798,3.583
26/04/2022,04,0,21.445,21.195,20.866,99.015,97.862,96.166,0,0,0
26/04/2022,04,0,21.445,21.323,21.192,99.014,98.884,98.542,77.507,0.326,2.687
26/04/2022,04,0,22.612,21.815,21.389,98.548,96.527,94.207,76.335,0.405,2.09
26/04/2022,04,0,24.086,23.384,22.524,94.689,93.109,91.773,34.736,2.03,4.479
26/04/2022,04,0,25.176,24.791,23.955,93.136,89.237,85.784,0.957,3.742,6.271
26/04/2022,04,0,25.982,25.614,25.136,86.289,82.591,79.794,352.702,4.701,7.465
26/04/2022,04,0,26.423,26.102,25.857,82.059,79,76.968,348.947,4.488,7.465
26/04/2022,04,0,26.906,26.359,25.857,82.192,80.817,78.901,342.095,4.252,6.569
26/04/2022,04,0,26.551,26.118,25.969,82.351,81.304,79.491,337.643,4.474,7.764
26/04/2022,04,0,26.054,25.891,25.544,84.133,82.189,81.007,344.447,4.605,7.764
26/04/2022,04,0,25.558,25.149,24.567,86.546,85.148,84.115,336.805,4.359,7.764
26/04/2022,04,0,24.596,24.325,24.041,87.37,86.757,86.298,347.453,3.091,6.569
26/04/2022,04,0,24.086,23.848,23.632,90.954,89.016,87.02,351.573,3.91,6.569
26/04/2022,04,0,23.659,23.517,23.333,93.836,92.525,90.899,354.542,4.075,6.569
26/04/2022,04,0,23.419,23.355,23.29,93.951,93.636,93.289,349.553,3.649,6.868
26/04/2022,04,0,23.475,23.379,23.261,94.639,93.751,93.243,356.627,3.766,7.166
27/04/2022,04,0,23.333,23.185,23.021,96.273,95.319,94.454,357.291,2.891,5.375
27/04/2022,04,0,23.221,23.06,22.965,95.118,94.726,94.273,336.524,2.09,4.479
27/04/2022,04,0,23.304,23.103,22.935,94.877,94.474,94.076,341.956,2.424,5.076
